1																																																																																						
1																																																																																						
1																																																																																						
Year	Mnth	Day	LATITUDE	LONGITUDE	ELEVATION	ACMH	ACSH	AWND	DAPR	FMTM	FRGB	FRGT	MDPR	MDSF	PGTM	prcp(mm/day)	Nitrate	PSUN	SNOW	SNWD	TAVG	tmax	tmin	TOBS	TSUN	WDF1	WDF2	WDF5	WDFG	WDFM	WESD	WESF	WSF1	WSF2	WSF5	WSFG	WSFM	WT01	WT02	WT03	WT04	WT05	WT06	WT07	WT08	WT09	WT10	WT11	WT13	WT14	WT15	WT16	WT17	WT18	WT19	WT21	WT22	WV03	WV20	DAEV	DAWM	EVAP	MDEV	MDWM	MNPN	MXPN	WDMV	FRTH	GAHT	SN32	SX32	DASF	SN02	SX02	SN01	SN03	SX01	SX03	SN52	SX52	Occur	srad(W/m2)	swe(mm)	tmax(C)	tmin(C)	vp(Pa)
2000	2	24	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	2.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				235.24	0	8.38	1.58	683.92
2000	2	25	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	1.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				251.38	0	10.94	4.4	838.1
2000	2	26	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				309.06	0	13.83	5.52	912.81
2000	2	27	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	6.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				235.23	0	14.24	5.86	939.44
2000	2	28	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	2.06	1.8	0	76	42	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				293.75	0	12.94	5.48	904.95
2000	2	29	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	7.89	0	0	72	38	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				222.34	0	11.7	4.42	842.78
2000	3	1	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	75	39	53	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				360.58	0	12.86	3.17	769.26
2000	3	2	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	1.68	0	0	80	53	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				286.01	0	11.51	4.39	839.49
2000	3	3	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0.49	0	0	78	52	57	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				336.11	0	13.83	5.1	887.61
2000	3	4	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	76	48	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				397.23	0	15.7	4.45	843.15
2000	3	5	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	13.79	0	0	65	43	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				216.97	0	12.57	5.91	930.17
2000	3	6	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	1.65	140.21	0	73	42	43	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				297.49	0	10.56	2.99	760.91
2000	3	7	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0.07	30.17	0	80	43	47	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				285.13	0	10.23	3.91	810.28
2000	3	8	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	10.61	3.23	0	80	47	50	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				220.79	0	9.13	2.86	755.67
2000	3	9	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	8.73	140.6	0	80	50	61	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				296.47	0	11.2	1.69	697.02
2000	3	10	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	83	61	66	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				458.22	0	15.06	0.95	657.62
2000	3	11	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	82	59	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				368.04	0	16.03	7.3	1025.62
2000	3	12	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	79	34	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				425.35	0	17.03	5.54	907.15
2000	3	13	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	1.3	0	64	32	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				429.62	0	18.11	6.19	948.45
2000	3	14	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	3.93	0	71	33	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				404.31	0	19.41	8.63	1130.73
2000	3	15	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	2.6	0	73	38	52	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				421.83	0	20.06	8.33	1106.5
2000	3	16	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	72	52	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				384.49	0	19.56	9.73	1218.45
2000	3	17	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	76	58	59	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				420.76	0	19.2	7.73	1058.9
2000	3	18	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	78	52	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				447.21	0	20.75	7.51	1041.02
2000	3	19	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	76	56	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				419.01	0	20.24	8.93	1155.96
2000	3	20	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	1.45	0	75	44	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				354.06	0	15.35	7.03	1003.75
2000	3	21	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	71	43	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				432.61	0	17.72	6.26	944.5
2000	3	22	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	78	45	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				473.62	0	21.19	6.41	960.01
2000	3	23	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	83	49	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				476.18	0	20.95	6.02	941.87
2000	3	24	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	78	48	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				468.38	0	18.91	5.01	874.69
2000	3	25	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	78	50	51	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				462.36	0	18.19	4.74	859.05
2000	3	26	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	78	51	63	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				471.35	0	19.35	5.03	876.49
2000	3	27	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	1.9	0	73	56	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				455.91	0	18.51	5.26	891.24
2000	3	28	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	80	44	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				394.27	0	14.78	4.8	863.61
2000	3	29	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	80	46	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				461.05	0	16.5	3.28	777.15
2000	3	30	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	80	53	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				454.85	0	19.38	6.02	933.56
2000	3	31	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	87	58	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				457.96	0	22.14	7.97	1077.49
2000	4	1	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	79	55	64	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				467.96	0	24.3	9.01	1161.02
2000	4	2	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	80	64	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				503.29	0	26.49	7.37	1042.21
2000	4	3	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	2.18	0	84	72	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				468.83	0	27.11	11.06	1324.88
2000	4	4	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	1.23	0	80	52	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				496.25	0	25.36	7.32	1032.72
2000	4	5	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	2.9	0	66	37	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				460.31	0	23.06	8.13	1090.77
2000	4	6	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	70	38	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				460.78	0	22.3	7.22	1020.82
2000	4	7	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				506.1	0	24.12	5.18	884.37
2000	4	8	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				472.04	0	22.7	6.55	975.24
2000	4	9	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	79	36	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				356.98	0	19.22	8.81	1145.2
2000	4	10	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	3.2	0	68	36	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				484.75	0	21.65	4.95	874.76
2000	4	11	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	73	38	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				479.24	0	25.04	8.05	1086.16
2000	4	12	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	75	50	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				398.48	0	25.77	12.91	1492.37
2000	4	13	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0.3	0	0	81	54	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				403.6	0	24.3	11.47	1357.33
2000	4	14	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0.05	0	0	77	57	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				341.14	0	17.14	7.4	1037.79
2000	4	15	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	70	55	55	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				313.14	0	16.09	7.38	1033.72
2000	4	16	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0.27	0	0	74	55	57	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				268.49	0	15.65	8.23	1099.81
2000	4	17	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	19.87	2	0	82	56	65	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				143.78	0	13.63	8.69	1136.27
2000	4	18	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	3.96	2.67	0	87	52	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				334.52	0	14.71	1.65	692.97
2000	4	19	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	1.98	0	80	50	53	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				470.19	0	17.64	3.08	767.33
2000	4	20	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	87	53	65	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				429.89	0	19.6	6.77	992.1
2000	4	21	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	83	63	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				432.44	0	20.9	7.9	1075.01
2000	4	22	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	83	47	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				376.53	0	18.96	8.4	1113.73
2000	4	23	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	78	47	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				372.11	0	16.69	6.54	972.22
2000	4	24	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	2.65	0	76	51	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				488.11	0	20.35	5.02	877.13
2000	4	25	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	86	51	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				427.47	0	21.31	8.81	1138.91
2000	4	26	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	76	51	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				478.35	0	24.97	9.6	1186.89
2000	4	27	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				451.79	0	24.3	10.32	1256.14
2000	4	28	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				429.89	0	19.16	6.79	990.56
2000	4	29	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				459.4	0	19.41	5.8	923.46
2000	4	30	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				487.64	0	24.19	8.55	1098.07
2000	5	1	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	3.63	0	83	48	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				468.63	0	24.97	10.22	1230.96
2000	5	2	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	1.45	0	82	55	61	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				409.59	0	24.76	12.79	1457.66
2000	5	3	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	6.1	0	84	57	58	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				480.24	0	24.79	9.8	1189.61
2000	5	4	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	85	58	63	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				475.75	0	24.47	9.94	1203.25
2000	5	5	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	82	63	65	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				438.9	0	21.76	9.33	1173.86
