00000006	2012	5	2	2.500612239	A	
00000006	2012	5	3	2.543441447	A	
00000006	2012	5	4	2.939405148	A	
00000006	2012	5	5	2.916515709	A	
00000006	2012	5	6	3.431261338	A	
00000006	2012	5	7	10.24715358	A	
00000006	2012	5	8	5.790792144	A	
00000006	2012	5	9	4.868032771	A	
00000006	2012	5	10	4.390288828	A	
00000006	2012	5	11	4.068184864	A	
00000006	2012	5	12	3.907722816	A	
00000006	2012	5	13	4.379259627	A	
00000006	2012	5	14	8.024282268	A	
00000006	2012	5	15	8.744001748	A	
00000006	2012	5	16	11.21936481	A	
00000006	2012	5	17	13.32778893	A	
00000006	2012	5	18	13.02810246	A	
00000006	2012	5	19	7.71043738	A	
00000006	2012	5	20	5.235074316	A	
00000006	2012	5	21	4.186171664	A	
00000006	2012	5	22	4.083523148	A	
00000006	2012	5	23	3.711864728	A	
00000006	2012	5	24	3.707145256	A	
00000006	2012	5	25	3.95845714	A	
00000006	2012	5	26	3.38032182	A	
00000006	2012	5	27	2.854218679	A	
00000006	2012	5	28	2.456957123	A	
00000006	2012	5	29	2.248710421	A	
00000006	2012	5	30	2.101934842	A	
00000006	2012	5	31	1.942416688	A	
00000006	2012	6	1	1.844605631	A	
00000006	2012	6	2	1.773577578	A	
00000006	2012	6	3	1.631285497	A	
00000006	2012	6	4	1.52828302	A	
00000006	2012	6	5	1.457726914	A	
00000006	2012	6	6	1.679542098	A	
00000006	2012	6	7	2.99426901	A	
00000006	2012	6	8	2.658242604	A	
00000006	2012	6	9	2.595591613	A	
00000006	2012	6	10	4.11183998	A	
00000006	2012	6	11	14.86869654	A	
00000006	2012	6	12	24.27342436	A	
00000006	2012	6	13	18.14754971	A	
00000006	2012	6	14	17.08566851	A	
00000006	2012	6	15	16.5476487	A	
00000006	2012	6	16	11.58984336	A	
00000006	2012	6	17	6.704009976	A	
00000006	2012	6	18	4.971963752	A	
00000006	2012	6	19	4.002112256	A	
00000006	2012	6	20	3.394480236	A	
00000006	2012	6	21	2.928196402	A	
00000006	2012	6	22	2.56326323	A	
00000006	2012	6	23	2.305226098	A	
00000006	2012	6	24	2.168125437	A	
00000006	2012	6	25	2.113851509	A	
00000006	2012	6	26	2.083764875	A	
00000006	2012	6	27	1.972503322	A	
00000006	2012	6	28	1.834930714	A	
00000006	2012	6	29	1.651343253	A	
00000006	2012	6	30	1.583146882	A	
00000006	2012	7	1	1.366169157	A	
00000006	2012	7	2	1.868320978	A	
00000006	2012	7	3	1.776881208	A	
00000006	2012	7	4	1.970969494	A	
00000006	2012	7	5	2.08211306	A	
00000006	2012	7	6	2.563971151	A	
00000006	2012	7	7	3.372062744	A	
00000006	2012	7	8	3.295371324	A	
00000006	2012	7	9	3.52190598	A	
00000006	2012	7	10	3.108126272	A	
00000006	2012	7	11	2.456721149	A	
00000006	2012	7	12	2.21260646	A	
00000006	2012	7	13	2.763486829	A	
00000006	2012	7	14	2.678772307	A	
00000006	2012	7	15	2.330357287	A	
00000006	2012	7	16	1.981116359	A	
00000006	2012	7	17	1.809091604	A	
00000006	2012	7	18	2.813041285	A	
00000006	2012	7	19	10.00764038	A	
00000006	2012	7	20	9.408267432	A	
00000006	2012	7	21	6.722887864	A	
00000006	2012	7	22	4.616823484	A	
00000006	2012	7	23	3.971435688	A	
00000006	2012	7	24	3.558481888	A	
00000006	2012	7	25	3.623374628	A	
00000006	2012	7	26	2.857758283	A	
00000006	2012	7	27	2.822326334	A	
00000006	2012	7	28	2.827317688	A	
00000006	2012	7	29	3.204993435	A	
00000006	2012	7	30	2.668676741	A	
00000006	2012	7	31	2.576477751	A	
00000006	2012	8	1	2.506747553	A	
00000006	2012	8	2	2.394188145	A	
00000006	2012	8	3	2.15290514	A	
00000006	2012	8	4	2.016512399	A	
00000006	2012	8	5	2.216971972	A	
00000006	2012	8	6	6.032547097	A	
00000006	2012	8	7	99.4404549	A	
00000006	2012	8	8	68.27896116	A	
00000006	2012	8	9	28.28143596	A	
00000006	2012	8	10	17.26028897	A	
00000006	2012	8	11	18.94750021	A	
00000006	2012	8	12	28.28379569	A	
00000006	2012	8	13	22.10364711	A	
00000006	2012	8	14	16.92960415	A	
00000006	2012	8	15	30.46655149	A	
00000006	2012	8	16	25.52172471	A	
00000006	2012	8	17	15.65330876	A	
00000006	2012	8	18	17.95169162	A	
00000006	2012	8	19	11.86357274	A	
00000006	2012	8	20	9.234826836	A	
00000006	2012	8	21			
00000006	2012	8	22			
00000006	2012	8	23			
00000006	2012	8	24	7.642005036	A	
00000006	2012	8	25	6.68985156	A	
00000006	2012	8	26	6.286336704	A	
00000006	2012	8	27	5.455709632	A	
00000006	2012	8	28	4.85515682	A	
00000006	2012	8	29	4.579067708	A	
00000006	2012	8	30	5.8403466	A	
00000006	2012	8	31	6.374826804	A	
00000006	2012	9	1	5.794331748	A	
00000006	2012	9	2	5.727079272	A	
00000006	2012	9	3	5.467508312	A	
00000006	2012	9	4	34.37545418	A	
00000006	2012	9	5	36.35645255	A	
00000006	2012	9	6	21.85823457	A	
00000006	2012	9	7	14.53243416	A	
